"sales","price","discount_percent","promotion_flag","competitor_price","tv_ad_spend","digital_ad_spend","social_media_spend","search_ads_spend","influencer_spend","email_marketing","seasonality_index","competition_index","economic_sentiment","website_visits","app_downloads"
55512.18,84.33,16.8,1,87.08,616.49,633.98,526,1244.72,179.52,370.07,1.3,1.03,100.74,10247.89,4041.42
38726.75,116.16,9.75,0,127.46,454.61,622.4,325.7,469.84,149.63,236.01,0.75,1.04,100.92,20300.98,1301.62
31067.14,90.1,5.53,0,80.92,391.34,358.46,250.59,265.28,156.28,96.32,0.9,0.76,97.46,15117.84,4594
25190.97,87.1,4.45,0,85.76,264.46,379.21,189.33,183.64,102.41,115.8,1,0.98,102.7,4486.54,5392.96
49882.48,81.9,16.31,1,80.89,571.64,691.69,654.63,362.81,144.01,192.69,1.1,0.78,106.82,24621.23,2563.44
29280.98,81.43,3.77,0,70.42,391.21,399.99,146.3,225.92,96.8,149.14,1.3,0.98,90.6,12585.47,4102.12
37651.89,88.68,13.44,0,89,530.46,502.22,204.27,230.32,387.86,48.18,0.75,1.07,100.51,18290.87,4706.2
45419.7,102.31,14.2,0,116.8,594.72,536.32,520.19,471.43,216.93,161.46,0.9,1.05,109.24,23882.24,2872.81
29666.66,108.53,6.7,0,98.92,412.07,399.72,354.31,115.88,58.36,56,1,1.07,102.48,10426.81,1416.39
23750.31,103.42,8.33,0,96.61,199.53,389.22,221.03,142.02,148.11,113.77,1.1,1.07,95.4,6771.44,1854.79
64973.82,90.94,19.91,1,89.89,817.5,997.04,761.27,524.32,264.03,172.05,1.3,0.99,92.53,12392.46,1779.82
34992.6,95.68,9.46,0,97.13,446.63,283.05,531.38,263.34,81.58,69.31,0.75,1.06,116.86,23809.49,1111.39
58543.7,87.3,5.48,0,89.79,852.39,717.53,720.71,811.56,367.93,223.45,0.9,0.97,104.27,14289.69,6322.56
35540.81,87.17,5.01,0,90.26,497.54,315.28,479.53,174.74,63.14,90.62,1,1.15,97.81,10034.39,5930.27
38095.71,105.64,0.66,0,105.38,435.44,687.38,298.8,448.51,78.11,134.63,1.1,0.94,88.49,31889.99,2790.21
47533.36,84.1,8.62,0,103.6,731.41,611.06,526.72,430.32,134.77,209.13,1.3,0.88,89.06,16774.68,896.74
29971.27,120.12,10.81,0,118.21,402.68,257.53,156.99,315.02,223.08,96.3,0.75,1.05,110.4,47239.4,1745.28
35505.18,93.98,20.44,1,86.14,403.99,491.41,293.22,229.3,98.82,130.38,0.9,0.64,109.53,27264.08,2327.11
64561.53,97.48,10.4,0,87.73,944.65,961.9,613.73,928.12,335.5,157.49,1,0.78,88.76,12190.41,5684.31
39869.03,86.94,21.81,1,87.28,619.58,474.82,306.06,274.45,211.26,174.9,1.1,1.04,101.97,20009.94,596.94
52010.14,88.67,13.18,0,86.62,685.47,638.89,722.73,570.86,206.03,152.84,1.3,0.67,103.82,7428.31,9862.35
23318.67,81.11,3.75,0,89.98,302.84,154.6,196.18,242.91,119.9,80.05,0.75,1.19,113.3,46333.43,3034.68
54243.35,92.94,5.12,0,93.39,522.86,1427.73,387.92,293.33,117.63,122.9,0.9,1.11,98.54,16239.32,1945.74
32642.88,99.9,7.16,0,102.54,378.59,331.91,633.5,133.24,187.52,158.3,1,1.09,103.94,18140.85,5112.71
40680.51,98.77,2.81,0,88.52,517.77,403.26,687.23,248.93,145.29,183.42,1.1,0.7,113.55,13584.98,1648.1
29350.92,86.5,3.24,0,86.55,357.03,304.89,208.03,278.33,220.29,131.85,1.3,1.03,96.62,15814.51,3164.16
39743.86,86.42,4.67,0,86.25,449.72,541.3,484.78,272.75,144.68,154.39,0.75,0.88,108.19,9947.47,1959.87
44136.29,89.44,5.76,0,81.55,701.15,560.57,489.24,276.45,195.79,286.68,0.9,0.83,121.62,14489.15,2591.07
23693.72,113.68,15.03,1,107.79,284.47,219.19,215.6,78.2,161.83,107.34,1,0.75,99.22,22163.9,2623.06
27646.61,82.88,14.67,0,78.83,428.5,310.9,304.8,114.96,87.71,175.46,1.1,1.13,100.96,15216.48,726.06
41034.41,92.98,11.04,0,101.33,754.65,309.82,617.97,196.96,182.08,145.73,1.3,0.86,91.99,24469.01,3813.14
38602.14,119.36,3.87,0,127.31,449.17,647.5,569.98,183.44,148.49,128.06,0.75,0.9,99.09,8363.93,5392.94
30199.8,93.86,1.63,0,101.2,479.14,389.02,220.65,183.9,95.12,225.28,0.9,0.69,99.84,45470.08,6226.85
37324.97,80.7,4.15,0,92.11,584.27,365.99,300.57,258.38,251.27,146.19,1,0.82,99.95,9931.69,5386.28
48124.92,87.72,5.37,0,87.2,501.09,829.74,527.33,490.75,153.11,278.61,1.1,0.63,92.2,12254.06,1670.83
46796.5,100.7,23.28,1,112.91,549.68,379.74,673.68,277.1,321.96,428.25,1.3,0.77,91.54,12074.84,2370.23
37423.83,90.81,1.49,0,90.68,499.28,377.24,435.05,475.98,108.7,236.67,0.75,0.95,113.59,7813.02,3683.78
50805.59,88.81,2.67,0,99.36,945.79,326.17,317.3,738.1,622.92,268.07,0.9,0.74,81.4,12333.65,4198.87
71813.17,91.16,6.49,0,84.11,1068.18,912.84,965.92,740.35,683.63,1030.53,1,0.88,97.66,33666.27,4019.88
36323.55,96.04,1.04,0,93.34,636.39,361.93,229.27,420.09,311.25,116.09,1.1,0.71,91.96,11414.51,1981.32
59351.6,115.09,4.62,0,126.29,545.4,858.56,641.72,1256.48,420.65,336.3,1.3,0.75,77.11,6821.2,2013.08
32361.87,94,7.36,0,109.47,343.53,326.49,319.29,202.44,253.07,85.13,0.75,1.07,105.4,14487.85,4994.36
37329.02,108.16,7.83,0,109.98,389.48,468.52,677.14,186.44,161.33,183.16,0.9,0.78,105.59,26166.41,1659.77
36461.04,102.47,6.32,0,101.79,488.26,624.25,293.37,230.02,99.37,60.46,1,0.84,108.22,45216.59,3311.49
43004,93.71,9.62,0,100.5,698.04,278.53,597.86,625.69,189.72,118.25,1.1,1.05,108.99,7375.71,2380.55
37598.81,79.04,1.83,0,79.84,483.53,435.99,405.03,279.01,45.18,268.61,1.3,0.64,109.04,9619.15,4265.59
46642.92,89.24,1.46,0,91.13,668.13,531.21,346.2,963.01,167.06,90.45,0.75,1.04,109.23,12568.71,3063.14
88790.03,89.58,5.37,0,93.23,1796.9,1455.07,743.9,400.99,399.89,202.16,0.9,0.97,110.72,35991.32,986.27
29277.59,95.54,26.88,1,106.32,336.57,266.84,187.21,231.04,142.34,144.17,1,1.16,96.96,7232.03,1391.91
43017.72,111.04,6.46,0,104.01,691.81,480.65,520.41,230.74,268.52,138.69,1.1,0.74,87.7,16079.4,1243.06
25211.07,125.09,6.3,0,123.17,351.61,260.98,266.97,178.7,120.15,64.22,1.3,0.93,110.27,23325.57,2393.4
25577.08,114.39,5.68,0,122.41,296.98,382.54,206.61,165.99,107.94,69.04,0.75,1.03,101.9,19301.52,2470.34
44710.77,93.49,8.83,0,80.33,492.94,657.93,350.23,612.77,347.34,173.39,0.9,0.8,92.28,27594.27,3787.52
42718.31,76.95,19.04,1,87.05,665.22,501.91,251.44,270.23,319.3,234.99,1,0.93,103.09,23229.97,2206.23
46755.67,90.67,3.65,0,87.81,832.2,431.91,341.65,179.65,385.33,145.6,1.1,0.66,103.73,33361.18,2185.46
34054.45,96.02,10.51,0,90.09,528.75,320.6,119.29,439.57,190.83,169.47,1.3,0.67,99.84,21086.58,1063.32
31533.42,105.14,14.4,0,108.69,373.77,410.56,337.53,256.18,346.18,77.09,0.75,0.73,118.66,10715.88,3990.48
27277.54,106.63,3.08,0,130.05,323.12,296.52,340.01,200.03,111.83,111.29,0.9,0.97,103.97,8679.07,7467.81
47232.77,103.13,7.51,0,99.68,999.49,383.35,435.78,276.11,394.72,199.52,1,1.02,91.21,11396.11,3705.81
36793.61,80.35,15.97,1,72.72,438.14,551.31,376.6,110.12,124.01,116.12,1.1,0.9,106.78,29056.13,5431.75
38340.93,105.2,4.7,0,106.16,527.31,594.8,278.62,224.85,168.68,85.89,1.3,1.05,96.26,61040.73,1704.83
39285.49,90.04,5.02,0,100.86,679.93,371.27,316.75,251.45,137.82,131.21,0.75,1.14,88.92,13538.17,1337.12
33228.25,97.01,9.47,0,96.78,398.22,482.31,296.08,256.46,129.91,231.63,0.9,1.08,90.65,19830.15,2896.17
27276.48,95.85,4.95,0,102.58,385.18,314.99,166.01,209.54,178.26,129.21,1,0.82,101.06,17230.91,4108.38
23068.09,100.01,8.69,0,111.9,278.33,314.08,248.69,104.19,192.07,117.17,1.1,0.95,85.41,23238.81,2011.06
37383.49,95.28,5.52,0,84.74,496.98,322.52,462.71,547.45,156.14,234.7,1.3,0.8,94.61,9156.95,4205.55
44804.67,77.77,3.74,0,83.23,497.35,684.03,520.88,410.85,388.08,382.31,0.75,0.72,102.15,11421.06,3017.94
50862.81,103.78,12.19,0,101.56,918.31,441.58,389.81,632.1,274.26,261.12,0.9,0.75,94.51,14110.43,5555.28
24518.76,99.5,0.83,0,101.01,285.8,198.3,169.67,347.41,70.82,46.98,1,1.01,122.76,24539.02,2249.76
58282.37,92.02,6.46,0,112.33,652.64,1331.95,399.35,270.47,310.22,377.4,1.1,0.95,106.29,96084.63,5292.77
31017.27,96.36,9.88,0,100.29,555.27,307.17,186.87,106.42,86.22,210.73,1.3,0.74,88.63,25461.28,1797.95
34561.62,96.54,11.49,0,105.07,475.57,390.08,302.71,368.2,157.58,140.69,0.75,1.05,91.3,5115.98,1323.26
23377.57,97.55,10.74,0,91.93,179.5,284.37,180.09,367.66,64.85,61.38,0.9,0.88,104.3,6114.04,7641.59
53962.3,115.67,4.52,0,122.12,787.51,657.44,779.92,526.61,231.49,129.47,1,0.9,99.3,13027.13,1562.12
41097.1,92.54,22.95,1,93.46,276.65,628.13,329.03,485.1,290.82,104.84,1.1,0.77,105.26,25889.25,4104.92
32147.99,96.94,0.66,0,97.06,463.6,412.84,268.53,398.47,187.75,157.89,1.3,0.86,95.89,24701.67,1936.64
40837.96,109.3,1.72,0,116.57,640.16,649.84,318.27,344.43,210.5,189.81,0.75,0.97,68.58,12027.94,1900.03
102669.75,107.81,4.2,0,97.5,1182.98,2113.94,1250.39,937.27,663.72,461.1,0.9,1,91.42,25692.82,1334.91
33210.98,109,3.45,0,124.26,394.03,569.82,214.92,134.96,218.39,108.54,1,0.77,83.95,15226.76,1232.74
40152.17,88.64,14.05,0,108.53,635.65,457.45,425.48,240.75,294.74,128.41,1.1,0.76,100,23425.09,1319.36
34689.68,120.8,3.97,0,118.95,469.85,459.29,399.25,294.75,89.71,79.59,1.3,1.15,113.19,12382.17,4515.78
43217.66,95.76,6.66,0,101.82,749.21,607.07,262.54,370.27,264.6,250.1,0.75,0.82,95.29,31560.24,4380.77
58451.43,118.85,3.92,0,142.88,1181.67,523.56,816.82,421.64,252.1,264.81,0.9,0.92,98.42,20219.11,1968.58
41597.52,80.78,19.87,1,76.78,657.8,360.1,320.98,205.73,309.65,77.92,1,0.77,90.91,73450.43,9483.81
39897.96,95.24,15.58,1,97.51,619.26,481.98,418.88,258.38,187.29,156.13,1.1,0.74,105.33,14788.73,3041.94
55349.17,110.37,4.93,0,135.42,1001.58,763.79,205.48,455.07,182.31,163.27,1.3,0.98,100.33,36723.19,2758.11
29460.11,87.19,10.34,0,82.59,376.75,320.21,205.5,249.04,137.71,191.02,0.75,0.8,101.38,16979.71,8154.34
70558.35,86.8,2.72,0,95.56,1006.68,910.95,1116.18,419.99,1124.2,140.04,0.9,0.9,96.39,6729.13,2986.37
46050.94,84.88,6.57,0,89.92,649.96,522.82,492.79,337.51,469.88,126.45,1,1.13,91.76,36924.17,1911.55
36824.63,83.73,3.44,0,82.96,372.43,466.77,438.55,191.75,347.16,107.43,1.1,0.99,119.71,20858.22,1412.27
23953.58,90.14,5.81,0,94.65,225.71,195.61,193.43,271.29,78.23,118.88,1.3,0.84,108.14,18462.72,2119.16
60840.04,98.85,10.09,0,98.18,955.72,1017.3,585.86,463.44,207.33,288.02,0.75,0.8,92.87,29232.52,3554.02
42871.8,74.6,15.13,1,80.87,613.02,399.44,413.55,409.96,168.29,93.51,0.9,1.13,91.79,7795.61,1556.94
23656.79,97.45,5.01,0,95.43,295.6,227.36,145.71,217.64,124.05,133.88,1,0.97,114.65,9970.4,2567.35
33010.32,110.2,2.94,0,97.66,350.6,657.91,221.3,227.5,140.33,578.97,1.1,0.64,108.36,27705.36,3303.95
31195.42,121.31,3.14,0,132.06,187.53,563.32,343.85,542.05,205.69,56.16,1.3,0.71,88.95,8681.06,7719.58
38585.12,111.05,8.06,0,124.02,709.84,373.03,253.06,333.09,139.03,207.73,0.75,0.92,92.51,10921.28,5995.69
35391.26,104.03,1.19,0,107.06,531.59,512.68,378.91,235,144.13,162.64,0.9,0.89,92.43,18938.46,1221.39
45346.97,77.22,10.39,0,73.7,515.75,575.49,483.04,666.28,218.3,120.18,1,1.06,102.91,12677.61,4702.04
63730.91,88.38,3.9,0,86.74,967.14,764.28,675.55,618.62,725.7,631.93,1.1,0.67,100.65,22680.53,5822.19
55482.91,91.07,19.15,1,83.6,983.87,805.25,345.52,433.79,254.38,168.11,1.3,1.01,93.23,14089.24,3371.02
45097.59,103.37,20.22,1,94.36,774.53,428.52,462.32,165.7,141.42,63.11,0.75,0.86,102.15,17944.91,1109.61
71479.92,93.8,3.86,0,104.75,1369.28,1052.71,745.3,400.05,511.73,150.99,0.9,0.94,87.66,17080.91,3952.61
34806.57,81.68,20.17,1,70.67,335.02,482.41,281,188.86,140.67,69.03,1,0.68,104.4,40152.28,2105.92
32376.55,116.28,9.39,0,124.03,505.35,229.32,314.31,359.74,302.08,215.03,1.1,0.86,106.11,15900.79,7181.51
36093.49,105.98,8.25,0,104.83,718.34,358.98,228.36,289.23,115.23,57.79,1.3,1.1,108.53,24216.75,1270.96
35091.36,97.75,3.81,0,89.67,386.69,320,551.73,514.04,362.11,192.54,0.75,0.87,106.15,29764.13,2221.25
31489.5,109.95,10.27,0,110.08,441,435.13,277.17,371.72,155.43,210.12,0.9,0.86,103.5,28726.52,882.26
41737.81,80.9,7.91,0,81.28,614.42,416.26,567.52,364.95,161.02,371.57,1,0.79,106.92,34212.29,3481.41
33774.63,102.84,2.89,0,115.49,553.36,269.7,527.18,315.48,88.19,67.2,1.1,0.77,88.2,29086.52,968.06
51804,89.22,10.48,0,110.26,792.86,616.1,339.72,607.85,936.69,555.74,1.3,0.74,101.04,4335.07,1184.64
31425.63,103.12,9.86,0,121.7,415.73,309.7,208.54,331.93,114.55,285.11,0.75,0.74,119.01,12840.36,2940.77
39188.31,94.31,13.63,0,109.57,497.6,315.28,407.02,348.7,129.01,234.3,0.9,0.65,104,27033.97,3034.19
39918.93,102.5,19.64,1,118.97,374.59,631.4,470.54,202.65,139.36,213.43,1,0.82,87.05,18662.69,4273.53
48275.86,111.51,3.25,0,122.52,950.63,532.25,369.08,448.47,503.94,106.24,1.1,0.88,96.14,11658.56,2500.84
38448.29,95.08,5.27,0,93.52,565.44,335.21,416.37,374.21,285.17,155.19,1.3,1.02,113.82,14588.12,2081.6
46000.73,107.34,3.97,0,110.99,636.42,731.06,508.65,383.86,159.35,192.27,0.75,0.9,95.42,13356.96,5073.58
61825.67,82.37,23.41,1,74.34,758.21,1021.84,568.64,492.31,275.14,459.29,0.9,1.13,112.38,13672.71,1010.55
30169.75,87.12,1.21,0,83.5,367.04,456.3,211.53,207.08,235.8,103.19,1,0.66,95.91,71187.67,592.11
42787.51,114,2.4,0,108.43,623.29,578.82,365.31,401.4,259.7,253.21,1.1,0.97,105.12,21770.53,2959.25
44575.36,99.4,11.44,0,92.92,488.09,643.71,668.65,193.78,296.73,115.43,1.3,0.82,101.03,13748.08,738.26
22105.36,74.26,2.95,0,84.81,270.55,249.49,89.71,124.16,82.86,136.86,0.75,0.78,96.31,31982.98,2307.28
36349.12,80.66,19.57,1,85.63,472.67,402.33,186.06,188.08,227.59,152.97,0.9,0.9,92.43,12960.22,1618.34
39481.27,92.74,11.9,0,96.62,728.26,287.98,394.71,361.21,203.2,110.02,1,0.83,93.74,22248.97,2796.57
67464.15,105.4,0.42,0,107.41,979.8,960.68,968.27,585.46,615.72,226.18,1.1,0.89,96.2,7982.61,2391.11
22035.41,93.85,12.44,0,103.58,183.36,144.02,223.75,300.29,192.19,292.68,1.3,0.93,91.86,15676.87,2305.49
32897.66,102.39,12.36,0,112.1,330.56,280.19,400.45,615.75,162.81,132.97,0.75,0.81,107.65,28408.3,4354.1
24554.37,106.59,5.72,0,101.13,359,209.44,217.55,136.67,122.92,73.04,0.9,0.73,99.52,16224.05,863.16
43099.94,116.09,3.31,0,100.88,705.82,722.06,400.3,296.09,335.42,157.55,1,1.01,112.69,10103.05,1502.68
45716.99,95.64,6.01,0,88.78,717.19,267.03,665.4,357.21,289.18,119.39,1.1,1.02,101.65,13099.51,1804.32
54104.27,94.41,0.77,0,92.56,548.47,755.08,837.92,951.78,174.88,185.13,1.3,0.95,88.24,5674.1,1599.11
59242.87,76.98,22.03,1,78.49,725.98,841.33,754.43,207.33,377.19,149.32,0.75,1,102.15,13761.61,4051.65
50643.94,96.14,5.93,0,110.59,662.88,890.46,393.77,626.37,221.32,85.35,0.9,0.94,97.21,41715.72,4751.78
68535.28,88.7,7.12,0,95.19,911.84,1527.4,310.54,553.25,251.29,612.3,1,0.72,106.02,46687.69,1409.73
24714.18,84.52,11.01,0,91.07,251.14,202.25,140.69,183.41,204.15,178.98,1.1,0.99,114.61,32352.71,1863.99
41368.75,92.97,6.11,0,101.18,492.03,515.76,598.55,340.95,53.25,185.93,1.3,1.3,91.25,30908.42,902.74
40799.26,107.3,12.71,0,108.31,434.4,413.42,423.04,957.17,218.85,270.93,0.75,0.91,93.87,12193.41,1153.89
32255.65,74.79,4.4,0,70.01,484.28,361.08,267.99,242.62,208.33,99.16,0.9,0.73,91.05,24199.82,3909.17
28167.92,90.25,3.01,0,85.68,217.57,387.11,231.07,128.44,203.78,74.38,1,0.72,109.82,17845.65,4113.87
36343.21,96.34,10.85,0,88.16,519.38,430.21,264.51,275.69,158.34,83.14,1.1,0.75,105.7,8053.42,4064.72
49043.61,85.34,3.34,0,78.5,640.9,621.37,443.61,588.57,228.87,474.46,1.3,0.81,121.13,14033.16,10811.76
35830.1,98.88,12.17,0,89.33,352.61,647.39,252.21,300.96,214.16,287.21,0.75,0.8,110.37,6041.84,5713.45
21437.39,99.81,17.49,1,109.05,169.04,184.17,178.13,108.26,128.03,38.15,0.9,1.09,106.67,10977.34,3122
26439.74,94.62,10.5,0,87.58,383.14,246.72,239.81,196.45,102.4,116.89,1,0.84,101.7,17503.21,1213.73
31723.37,70.67,5.93,0,75.74,446.09,345.2,146.46,168.93,123.9,62.85,1.1,0.75,116,24872.63,1277.5
31334.63,129.34,4.39,0,159.16,403.74,282.4,241.7,372.62,192.06,56.19,1.3,0.8,113.95,10728.09,2775.41
32449.74,92.69,9.08,0,93.06,375.8,373.49,207.74,352.37,103.95,129.71,0.75,0.69,99.28,17976.9,2583.59
50456.17,102.72,8.87,0,103.24,599.64,819.05,682.17,408.4,327.89,150.88,0.9,1.1,78.22,15251.17,2092.33
25305.3,98.17,8.25,0,107.09,363.43,212.94,203.65,126.6,73.78,98.74,1,0.86,86.17,15741.17,12193.39
33931.07,107.43,3.43,0,109.45,359.54,555.74,387.06,399.78,161.21,106.13,1.1,0.99,89.1,22100.05,1815.96
28920.74,104.79,3.21,0,100.55,262.21,478.61,287.01,243.2,253.23,162.61,1.3,0.93,98.06,34560.15,2943.58
53943.48,92.64,3.97,0,84.35,833.61,715.15,516.85,473.43,232.66,283.33,0.75,0.83,109.19,16590.71,1287.41
26901.94,99.41,3.08,0,102.16,372.45,333.77,98.26,194.72,150.15,169.71,0.9,0.75,101.65,16044.48,2442.25
27340.18,84.81,1.55,0,83.6,326.67,390.19,263.33,193.51,145.41,56.13,1,0.8,85.23,45201.91,2108.69
56282.07,105.29,19.72,1,110.82,1103.1,426.71,512.36,585,225.47,143.2,1.1,0.92,102.15,10986.21,3764.16
50078.58,89.89,0.32,0,93.78,937.91,549.56,332.27,577.44,281.76,146.03,1.3,0.87,107.72,14125.05,3608.61
27327.9,126.96,13.41,0,143.67,476.74,243.21,261.24,93.22,129.36,226.68,0.75,0.69,97.74,23014.82,3161.54
30975.31,77.93,3.38,0,83.39,371.44,307.03,277.95,248.43,213.95,71.2,0.9,1.01,103.78,33609.15,2676.93
26367.89,89.86,9.9,0,100.38,277.93,285.58,185.41,108.6,108.45,76.75,1,0.89,105.21,16609.61,1587.28
45998.67,104.89,13.54,0,107.59,662.61,609.64,430.34,502.5,166.09,98.81,1.1,0.88,91.49,14522.36,3119.71
45242.74,101,13.24,0,109.97,808.3,730.4,203.49,295.12,141.74,229.86,1.3,1.21,99.21,25058.26,2976.17
54981.51,88.51,3.97,0,88.51,802.43,796.47,592.22,507.77,335.08,163.1,0.75,0.79,87.82,46587.84,3264.88
35987.69,84.29,1.56,0,84.93,406.2,506.45,392.12,257.04,108.29,124.62,0.9,1.06,100.69,19361.11,1357.09
45968.72,96.66,12.68,0,99.19,878.56,300.83,586.07,379.49,180.07,587.3,1,1.05,99.3,19563.76,2709.55
47473.91,94.84,9.41,0,88.51,577.25,324.24,530.7,1134.95,354.11,183.91,1.1,1.11,98.65,8152.8,2775.03
48158.94,76.63,3.83,0,70.98,717.11,633.92,239.22,221.94,429.97,105.6,1.3,0.79,112,10152.44,2695.85
22420.67,95.39,0.54,0,95.07,373.3,122.96,179.64,104.16,90.44,111.27,0.75,0.93,121.42,40078,491.01
42497.44,97.19,10.85,0,88.62,514.99,574.76,622.99,492.35,413.51,197.61,0.9,0.93,99.33,13950.55,6227.18
43279.36,97.01,13.2,0,99.71,566.43,490.83,472.71,336.33,280.82,181.66,1,1.14,102.52,15220.58,10979.41
52449.59,83.7,5.36,0,91.01,661.74,817.71,586.15,509.79,352.55,137.36,1.1,0.84,112.12,17152.16,4042.51
31050.85,100.59,3.47,0,95.6,390.13,445.02,424.98,179.08,187.5,54.2,1.3,0.75,90.02,15548.04,5360.23
30050.75,112.09,11.01,0,114.81,346.98,408.72,333.11,243.52,260.62,48.51,0.75,1.12,94.59,22212.13,5670.38
29472.13,100.35,3.4,0,90.48,422.45,351.31,242.94,275.6,92.22,205.35,0.9,1.02,93.7,10233.4,1651.68
47762.27,82.9,17.44,1,91.12,772.59,601.81,357.55,181.15,480.63,251.89,1,0.93,93.83,13352.97,3466.46
49779.85,90.16,21.95,1,89.37,939.33,420.47,387.35,370.81,376.29,161.99,1.1,0.76,108.19,7973.11,632.65
52122.79,99.03,4.08,0,114.17,671.45,867.59,721.87,232.29,367.37,127.48,1.3,1.01,95.61,18507.24,3984.13
34688.71,87.9,10.13,0,89.96,541.66,305.78,334.83,275.27,261.66,128,0.75,0.76,86.27,41563.32,3581.95
63479.9,73.33,12.67,0,86.8,940.12,972.2,778.89,506.17,217.21,147.87,0.9,1.2,94.57,10733.35,5918.72
35497.73,105.63,16.82,1,110.67,300.47,760.04,250.02,118.57,144.8,96.39,1,1.11,118.29,19417.78,1938.22
18318.84,86,12.7,0,86.4,208.68,174.07,102.38,178.92,63.59,14.79,1.1,0.96,106.83,13095.18,3244.9
44824.76,88.68,4.1,0,98.08,445.16,580.02,687.24,346.48,267.73,353.95,1.3,0.9,84.47,13568.51,7983.08
41906.19,113.79,2.39,0,121.09,378.53,636.3,686.89,274.69,401.2,161.43,0.75,0.78,98.77,55244.82,4930.61
27052.96,86.57,1.42,0,84.47,200.38,330.73,220.8,277.4,53.34,226,0.9,0.77,96.94,31855.62,1697.31
47383.79,105.15,8.68,0,113.45,805.37,697.67,235.06,308.18,350.05,204.78,1,0.87,105.4,23391.53,3120.39
29501.64,81.66,4.99,0,87.61,314.3,219.27,395.38,128.98,142.2,67.87,1.1,1.23,97.95,43578.37,3155.2
28443.61,91.04,10.08,0,95.68,343.36,193.64,254.04,343.55,174.61,80.21,1.3,0.92,89.27,35618.73,1755.61
67734.16,94.17,3.03,0,93.35,1167.23,865.73,674.85,606.12,226.17,312.46,0.75,0.86,103.4,19068.9,1815.68
22698.09,82.57,2.24,0,83.88,292.2,148.13,71.73,68.2,46.43,67.04,0.9,0.85,117.28,22605.59,10826.28
40288.35,88.03,6.28,0,96.33,466.83,441.15,717.69,420.49,141.85,282.46,1,0.8,101.94,8780.73,3344.48
35698.9,94.67,8.65,0,105.66,314.47,404.78,538.72,316.94,507.77,45.91,1.1,0.81,110.52,8199.58,1299.87
32611.38,102.96,8.71,0,107.55,394.39,262.66,298.75,245.28,344.35,195.32,1.3,0.91,102.2,11739.98,4186.08
32514.99,77.93,1.89,0,74.52,364.01,334.86,297.31,426.04,197.34,96.03,0.75,0.98,93.2,37929.68,2080.62
36388.76,91.1,4.3,0,98.69,361.56,528.24,136.44,650,354.75,59.27,0.9,0.97,88.99,8802.62,3395.43
31899.37,104.03,7.97,0,107.39,404.31,525.48,254.12,366.52,81.12,193.98,1,0.95,81.64,21070.82,2361.56
28848.62,89.05,6.8,0,99.49,269.86,260.29,278.53,461.32,193.66,104.49,1.1,0.76,107.52,13756.9,2408.34
81935.9,97.63,6.38,0,87.61,1333.4,1154.22,801.68,1003.87,289.24,260.26,1.3,0.89,120.17,39331.93,1684.03
49426.51,100.78,7.33,0,96.85,727.7,760.49,387.39,336.94,682.3,224.65,0.75,0.72,104.21,23150.32,4056.81
28631.96,98.1,7.99,0,104.42,330.74,311.49,398.12,203.76,201.73,32.69,0.9,0.82,108.97,12187.95,1735.21
35857.42,102.75,6.69,0,94.05,680.52,237.04,380.84,193.39,80.62,113.8,1,0.84,120.49,15378.47,986.15
54718.7,93.61,9.63,0,118.97,918.75,797.81,446.6,417.02,406.42,204.43,1.1,0.74,105.14,5978.92,4099.26
34470.12,90.4,4.47,0,86.13,379.25,605.76,268.18,230.38,79.73,222.11,1.3,0.85,97.31,29551.64,2884.46
36456.98,69.18,4.92,0,73.13,509.44,485.69,291.89,363.01,494.38,94.73,0.75,0.72,121.27,54148.8,905.65
38037.6,93.95,23.18,1,83.45,409.62,455.28,316.32,280.89,92.47,160.26,0.9,1.12,84.12,20293.54,9417.94
55723.95,100.03,3.83,0,121.72,745.14,829.64,675.21,443.8,208.01,152.39,1,0.95,107.71,5404.86,1274.38
24034.56,101.3,6.02,0,109.51,264.62,352.13,261.26,194.31,163.09,101.53,1.1,0.72,94.85,7600.68,834.73
46849.99,88.88,1.56,0,87,770.08,387.39,783.22,500.26,191.63,310.27,1.3,0.93,93.14,22878.03,1636.59
25742.4,117.62,3.48,0,122.5,383.75,287.95,281.59,163.49,192.47,259.46,0.75,0.84,94.95,15437.4,3790.21
34655.87,98.32,2.72,0,94.75,522.46,588.78,246.05,190.55,102.37,47.15,0.9,1,95.27,11100.89,658.67
33472.49,96.45,2.75,0,85.74,466.05,431.24,175.88,179.23,101.5,111.9,1,0.94,97.7,27597.26,1982.55
37310.08,110.67,4.04,0,103.46,386.91,458.94,591.08,166.26,298.17,425.35,1.1,0.64,104.58,45064.05,1943
34707.02,87.15,2.14,0,82.64,398.16,570.95,328.31,432.05,170.12,98.99,1.3,0.65,98.37,10988.4,1925.57
36253.8,90,3.18,0,100.58,509.09,552.55,180.87,387.47,144.98,149.5,0.75,0.93,95.09,20724.71,2907.61
30702.08,126.67,11.56,0,134.11,411.14,350.16,256.13,317.07,291.03,103.45,0.9,0.99,103.65,58515.74,3426.77
39011.28,95.13,10.09,0,94.2,382.72,501.06,931.29,315.22,131.16,90.25,1,0.64,73.58,31761.75,3555.42
33544.8,115.57,11.99,0,115.49,386.07,435.19,258.37,460.63,206.04,170.24,1.1,0.74,88.65,14427.88,1708.32
