"UserID","ProductsViewed","TimeSpentMinutes","PastPurchases","PagesVisited","LoginFrequency","AbandonedCartCount","DeviceType","PreferredContentCategory","SubscriptionPlan","UserOrigin","FeedbackGiven","PAM_Cluster","KMeans_Cluster","KModes_Cluster"
2562,7,8,2,29,2,0,"Desktop","Electronics","Premium","Paid_Ad","Yes","3","1","4"
3363,4,17,0,28,2,2,"Mobile","Books","Free","Paid_Ad","Yes","2","1","1"
1858,35,41,22,53,18,2,"Desktop","Electronics","Premium","Organic","Yes","3","2","2"
109,21,54,112,70,18,2,"Tablet","HomeGoods","Premium","Organic","Yes","3","2","3"
1396,8,16,4,5,5,1,"Desktop","Apparel","Basic","Referral","Yes","4","1","2"
3323,25,87,423,105,18,0,"Desktop","Electronics","Basic","Organic","Yes","3","4","2"
3809,18,55,121,56,13,3,"Desktop","Books","Basic","Organic","Yes","1","2","2"
1670,35,45,91,84,5,3,"Mobile","HomeGoods","Basic","Referral","Yes","4","2","2"
3423,8,16,0,13,3,3,"Mobile","Books","Free","Paid_Ad","No","2","1","1"
3550,37,43,457,134,9,0,"Tablet","HomeGoods","Free","Paid_Ad","No","2","4","1"
1652,32,82,365,89,27,0,"Desktop","Electronics","Premium","Paid_Ad","No","3","4","1"
2374,9,39,149,62,14,1,"Mobile","Books","Basic","Social_Media","No","1","2","1"
3739,10,15,0,15,3,1,"Mobile","Gaming","Free","Paid_Ad","No","2","1","1"
3525,26,37,141,78,16,3,"Mobile","Books","Premium","Organic","No","1","2","4"
3282,61,86,17,143,13,7,"Mobile","Books","Basic","Organic","No","1","3","1"
2174,29,46,185,90,24,2,"Desktop","Gaming","Premium","Referral","No","3","2","4"
2931,27,42,56,67,24,4,"Mobile","Electronics","Basic","Paid_Ad","No","2","2","1"
3635,4,15,2,16,4,3,"Desktop","Apparel","Free","Referral","Yes","4","1","2"
1150,34,102,21,191,2,6,"Mobile","Gaming","Premium","Referral","No","2","3","4"
3611,28,64,606,69,20,1,"Mobile","Gaming","Premium","Social_Media","Yes","3","4","4"
1635,10,18,1,20,4,2,"Tablet","Books","Free","Paid_Ad","No","2","1","1"
1274,16,45,567,86,17,1,"Mobile","Apparel","Free","Paid_Ad","No","2","4","1"
1553,23,51,120,47,17,2,"Desktop","Electronics","Premium","Organic","No","3","2","4"
2402,33,21,511,134,27,0,"Desktop","Apparel","Free","Paid_Ad","No","2","4","1"
1552,48,106,14,135,11,4,"Desktop","Gaming","Basic","Organic","No","1","3","2"
1475,21,43,160,55,22,2,"Mobile","HomeGoods","Premium","Referral","Yes","4","2","4"
2223,3,19,0,5,3,0,"Mobile","Books","Basic","Organic","Yes","4","1","2"
1697,8,13,2,34,3,1,"Desktop","HomeGoods","Premium","Paid_Ad","No","1","1","1"
920,25,46,114,53,19,1,"Mobile","Electronics","Basic","Organic","Yes","3","2","4"
3921,43,46,16,191,9,6,"Mobile","HomeGoods","Free","Social_Media","No","2","3","1"
1188,9,19,2,35,3,1,"Mobile","HomeGoods","Premium","Paid_Ad","No","2","1","1"
3623,29,46,165,70,21,2,"Desktop","Electronics","Premium","Paid_Ad","Yes","3","2","3"
414,26,53,115,81,16,4,"Desktop","Electronics","Free","Referral","No","3","2","1"
2528,55,161,9,117,8,3,"Mobile","Gaming","Premium","Paid_Ad","No","2","3","1"
1318,29,45,148,59,13,1,"Mobile","Electronics","Basic","Social_Media","Yes","4","2","3"
1895,4,14,0,13,3,1,"Desktop","Gaming","Premium","Paid_Ad","No","1","1","1"
1842,26,50,148,54,15,2,"Mobile","Books","Premium","Referral","Yes","4","2","4"
844,80,104,16,150,13,7,"Desktop","Electronics","Basic","Organic","Yes","3","3","2"
950,20,57,99,39,12,3,"Mobile","HomeGoods","Free","Referral","Yes","4","2","4"
1198,63,105,5,144,12,1,"Desktop","Electronics","Basic","Paid_Ad","Yes","3","3","2"
292,52,121,0,195,4,8,"Mobile","HomeGoods","Premium","Referral","Yes","4","3","4"
1859,27,54,350,107,34,0,"Tablet","Gaming","Free","Paid_Ad","No","2","4","1"
3143,43,86,13,75,8,4,"Mobile","Books","Basic","Referral","No","1","3","1"
1864,4,10,2,19,4,1,"Mobile","Apparel","Free","Organic","No","2","1","1"
2379,68,115,13,158,8,5,"Tablet","Gaming","Basic","Referral","Yes","4","3","2"
1320,48,143,17,180,10,11,"Desktop","Apparel","Premium","Organic","Yes","3","3","2"
2027,29,38,420,114,27,0,"Mobile","HomeGoods","Basic","Organic","Yes","4","4","4"
3507,40,63,15,145,7,6,"Mobile","Gaming","Basic","Paid_Ad","No","2","3","1"
2544,4,13,3,29,3,1,"Mobile","Books","Free","Organic","No","1","1","1"
1381,31,25,166,60,10,1,"Desktop","Books","Premium","Referral","Yes","3","2","2"
1057,48,66,529,98,42,0,"Mobile","HomeGoods","Free","Referral","No","2","4","1"
951,30,63,513,109,31,0,"Desktop","Electronics","Basic","Social_Media","No","1","4","2"
725,27,57,843,150,31,0,"Tablet","Books","Free","Organic","No","1","4","1"
3146,39,64,23,134,5,4,"Tablet","Electronics","Free","Organic","Yes","3","3","2"
2985,60,133,11,121,7,5,"Mobile","Books","Free","Referral","No","2","3","1"
1852,3,17,3,5,4,0,"Tablet","Books","Premium","Referral","Yes","4","1","3"
741,9,12,0,10,3,0,"Mobile","HomeGoods","Premium","Referral","Yes","4","1","4"
3839,12,24,1,7,3,2,"Mobile","Electronics","Basic","Referral","Yes","4","1","2"
1317,10,16,1,14,4,2,"Mobile","Electronics","Premium","Paid_Ad","Yes","3","1","4"
3897,24,45,54,57,14,1,"Desktop","Books","Free","Organic","Yes","3","2","2"
3662,3,7,3,21,4,3,"Desktop","Apparel","Basic","Organic","Yes","1","1","2"
1386,64,94,23,152,5,8,"Desktop","Gaming","Basic","Referral","Yes","4","3","2"
708,31,49,126,63,20,1,"Mobile","Electronics","Basic","Paid_Ad","No","2","2","1"
318,41,51,17,186,7,3,"Mobile","Books","Premium","Organic","Yes","3","3","4"
3558,25,93,23,118,6,5,"Mobile","Gaming","Premium","Organic","Yes","3","3","4"
2327,14,32,0,54,21,3,"Tablet","Apparel","Premium","Referral","Yes","3","2","3"
1481,10,15,1,21,3,2,"Desktop","Gaming","Basic","Paid_Ad","No","1","1","2"
982,33,65,493,72,21,1,"Mobile","Books","Basic","Social_Media","No","1","4","1"
2594,44,102,17,48,11,5,"Mobile","Books","Basic","Paid_Ad","Yes","4","3","1"
1761,18,29,356,126,46,0,"Desktop","HomeGoods","Basic","Referral","Yes","4","4","2"
1668,29,49,92,65,9,1,"Desktop","Apparel","Free","Referral","Yes","3","2","2"
3594,30,51,94,99,20,1,"Desktop","Books","Free","Organic","No","1","2","1"
3620,35,36,650,51,36,0,"Mobile","Books","Basic","Social_Media","No","1","4","1"
3827,21,44,151,73,20,2,"Desktop","Gaming","Basic","Paid_Ad","Yes","3","2","2"
2477,11,17,4,12,1,2,"Desktop","Books","Free","Paid_Ad","Yes","1","1","2"
1614,6,17,1,26,4,1,"Mobile","Books","Basic","Paid_Ad","Yes","4","1","1"
2724,9,12,1,11,2,0,"Desktop","Gaming","Premium","Organic","Yes","3","1","4"
129,41,116,4,165,10,6,"Mobile","Books","Basic","Social_Media","Yes","4","3","2"
3012,24,67,639,132,22,0,"Mobile","Electronics","Basic","Paid_Ad","Yes","4","4","4"
1651,31,46,111,62,25,2,"Mobile","Gaming","Basic","Paid_Ad","No","2","2","1"
2864,32,31,116,77,12,3,"Desktop","Books","Premium","Referral","Yes","3","2","2"
3185,32,66,93,37,14,2,"Desktop","Electronics","Premium","Referral","No","3","2","4"
3808,31,26,110,51,10,4,"Mobile","HomeGoods","Free","Paid_Ad","Yes","2","2","1"
3230,33,45,522,65,28,0,"Tablet","Books","Premium","Organic","Yes","3","4","2"
3617,31,60,652,113,30,0,"Desktop","Gaming","Premium","Organic","Yes","3","4","4"
2484,20,55,115,34,11,0,"Desktop","Electronics","Premium","Paid_Ad","No","3","2","1"
1502,17,15,0,15,2,1,"Desktop","Gaming","Premium","Paid_Ad","Yes","3","1","4"
2972,29,37,89,80,17,1,"Mobile","HomeGoods","Premium","Organic","Yes","3","2","4"
2309,7,13,4,16,1,2,"Mobile","Books","Basic","Organic","No","1","1","2"
1086,30,39,93,49,11,2,"Desktop","HomeGoods","Free","Organic","Yes","3","2","2"
2234,21,45,603,85,30,0,"Mobile","Electronics","Free","Organic","No","2","4","1"
2385,10,19,3,22,1,0,"Desktop","Electronics","Premium","Organic","No","3","1","2"
1058,68,89,24,132,7,5,"Desktop","Books","Basic","Organic","Yes","1","3","2"
2031,35,92,401,122,13,0,"Desktop","Electronics","Basic","Referral","Yes","3","4","2"
1511,19,47,134,88,26,4,"Mobile","Apparel","Basic","Paid_Ad","No","2","2","1"
1457,25,73,15,153,10,6,"Desktop","Gaming","Free","Paid_Ad","No","2","3","1"
353,39,45,628,74,18,0,"Desktop","HomeGoods","Basic","Paid_Ad","Yes","4","4","2"
3441,39,40,833,84,19,1,"Desktop","Apparel","Basic","Paid_Ad","Yes","2","4","2"
3285,7,13,3,10,4,0,"Desktop","Books","Basic","Organic","Yes","1","1","2"
3,29,58,16,84,14,2,"Tablet","Apparel","Premium","Paid_Ad","Yes","3","2","3"
1742,6,16,5,18,1,3,"Mobile","Books","Premium","Referral","Yes","4","1","4"
3697,17,58,121,85,29,0,"Desktop","Gaming","Premium","Organic","No","3","2","4"
3659,5,8,4,21,4,1,"Desktop","Gaming","Basic","Paid_Ad","Yes","4","1","2"
1543,31,32,143,85,19,0,"Mobile","HomeGoods","Basic","Paid_Ad","No","2","2","1"
3933,18,17,0,27,4,1,"Desktop","Books","Premium","Social_Media","No","1","1","3"
2438,36,54,123,106,15,0,"Desktop","Apparel","Premium","Social_Media","Yes","3","2","3"
1572,59,103,5,97,10,9,"Desktop","Electronics","Premium","Organic","Yes","3","3","2"
2303,32,102,9,166,5,3,"Desktop","Apparel","Premium","Referral","Yes","3","3","3"
3430,23,72,604,135,15,0,"Mobile","Electronics","Basic","Paid_Ad","No","2","4","1"
620,45,42,4,119,8,5,"Mobile","HomeGoods","Basic","Paid_Ad","No","2","3","1"
1174,9,16,0,21,3,1,"Mobile","Books","Free","Organic","No","1","1","1"
2422,14,12,3,21,2,0,"Desktop","Electronics","Premium","Referral","Yes","3","1","3"
1358,9,13,0,24,1,1,"Desktop","HomeGoods","Premium","Organic","Yes","3","1","4"
1558,27,59,99,59,16,3,"Desktop","Books","Basic","Organic","No","1","2","2"
1660,7,21,4,26,3,2,"Desktop","HomeGoods","Premium","Organic","No","1","1","4"
3060,14,7,2,34,4,0,"Mobile","Apparel","Premium","Organic","Yes","3","1","4"
3678,22,52,525,126,31,0,"Desktop","HomeGoods","Basic","Organic","Yes","3","4","2"
598,22,44,130,73,16,0,"Desktop","Gaming","Basic","Referral","No","1","2","2"
2459,24,71,726,108,25,0,"Mobile","Gaming","Free","Organic","No","2","4","1"
3164,48,140,10,129,3,6,"Mobile","Apparel","Premium","Paid_Ad","No","2","3","1"
1258,61,118,10,222,7,6,"Mobile","Electronics","Free","Paid_Ad","No","2","3","1"
1749,5,20,4,29,3,2,"Desktop","Apparel","Free","Social_Media","No","2","1","1"
2187,8,19,2,7,2,0,"Desktop","Electronics","Basic","Paid_Ad","Yes","3","1","2"
255,28,96,529,137,29,0,"Mobile","Apparel","Free","Paid_Ad","No","2","4","1"
2424,27,57,105,58,24,2,"Mobile","Electronics","Free","Organic","No","2","2","1"
3163,8,10,8,27,3,0,"Desktop","HomeGoods","Basic","Organic","No","1","1","2"
534,6,15,4,30,3,1,"Tablet","Electronics","Basic","Organic","No","1","1","2"
2219,29,60,448,120,32,1,"Desktop","Electronics","Basic","Organic","Yes","3","4","2"
3637,31,75,453,103,19,0,"Desktop","Books","Basic","Organic","Yes","1","4","2"
287,72,96,13,164,10,4,"Mobile","Electronics","Premium","Organic","Yes","3","3","4"
110,26,57,11,158,6,7,"Desktop","Apparel","Basic","Organic","Yes","1","3","2"
95,25,44,163,51,14,2,"Desktop","Electronics","Premium","Paid_Ad","Yes","3","2","2"
3447,51,106,18,163,6,2,"Desktop","Electronics","Basic","Organic","Yes","3","3","2"
2184,44,60,121,91,20,2,"Tablet","Gaming","Premium","Organic","Yes","3","2","4"
3272,32,44,70,80,16,4,"Mobile","Books","Basic","Paid_Ad","Yes","4","2","1"
3783,8,17,0,32,1,1,"Tablet","Books","Basic","Social_Media","No","1","1","2"
2632,39,67,615,77,29,1,"Mobile","Apparel","Premium","Organic","Yes","3","4","4"
1195,69,72,11,246,8,5,"Mobile","HomeGoods","Free","Paid_Ad","Yes","2","3","1"
3167,17,92,455,102,22,0,"Desktop","Electronics","Premium","Paid_Ad","Yes","3","4","3"
2341,34,87,440,108,26,0,"Desktop","Gaming","Premium","Referral","No","3","4","4"
1907,24,90,324,95,37,0,"Mobile","Electronics","Premium","Paid_Ad","No","2","4","1"
1369,54,102,18,145,3,6,"Desktop","Apparel","Free","Paid_Ad","No","2","3","1"
658,59,92,11,196,7,1,"Mobile","HomeGoods","Basic","Paid_Ad","No","2","3","1"
170,26,74,108,62,14,2,"Mobile","Electronics","Basic","Organic","Yes","3","2","2"
1501,8,18,0,24,3,0,"Tablet","Books","Free","Social_Media","Yes","4","1","3"
416,69,63,11,147,10,4,"Desktop","Electronics","Basic","Organic","No","1","3","2"
2125,6,18,1,22,3,2,"Mobile","Apparel","Free","Referral","No","2","1","1"
2171,44,61,14,188,13,4,"Desktop","Gaming","Free","Organic","Yes","3","3","2"
3711,21,41,140,72,17,2,"Desktop","Apparel","Premium","Organic","No","3","2","3"
979,29,29,101,82,7,2,"Desktop","Gaming","Basic","Referral","No","1","2","2"
684,8,21,1,17,5,2,"Tablet","Gaming","Free","Organic","Yes","3","1","4"
3397,33,56,529,90,16,0,"Tablet","Electronics","Basic","Referral","No","1","4","2"
2504,27,41,54,119,3,1,"Mobile","Books","Premium","Referral","No","1","2","1"
2668,26,43,327,94,16,0,"Mobile","Electronics","Basic","Organic","Yes","3","2","2"
2400,3,17,1,28,5,0,"Mobile","Electronics","Premium","Referral","Yes","4","1","4"
1541,54,84,5,161,8,6,"Desktop","Electronics","Free","Social_Media","Yes","3","3","2"
3215,10,9,3,29,4,1,"Mobile","Books","Free","Social_Media","No","2","1","1"
599,5,13,0,27,3,1,"Tablet","Gaming","Basic","Paid_Ad","Yes","4","1","2"
2749,49,185,4,137,7,0,"Tablet","Gaming","Basic","Organic","Yes","1","3","2"
1745,45,146,6,153,4,9,"Tablet","Books","Free","Paid_Ad","No","2","3","1"
1589,26,35,121,96,20,3,"Desktop","Gaming","Basic","Paid_Ad","No","1","2","2"
3200,42,41,12,166,6,5,"Mobile","HomeGoods","Basic","Paid_Ad","Yes","4","3","2"
1984,21,101,0,167,7,5,"Desktop","Apparel","Free","Paid_Ad","Yes","2","3","3"
2172,20,47,95,110,13,1,"Mobile","HomeGoods","Basic","Organic","Yes","4","2","2"
38,64,92,15,91,16,3,"Desktop","Electronics","Premium","Organic","Yes","3","3","2"
660,32,45,137,64,17,1,"Mobile","Apparel","Free","Paid_Ad","No","2","2","1"
2500,42,115,19,139,8,4,"Desktop","Books","Basic","Referral","No","1","3","2"
2414,45,114,13,115,6,9,"Mobile","Apparel","Premium","Organic","Yes","3","3","4"
3554,10,22,0,20,3,0,"Mobile","HomeGoods","Premium","Referral","Yes","4","1","4"
1938,7,18,5,12,3,1,"Desktop","Books","Premium","Social_Media","No","1","1","2"
2251,5,14,3,28,3,0,"Mobile","HomeGoods","Basic","Paid_Ad","Yes","4","1","2"
2467,43,100,11,234,13,5,"Mobile","Books","Premium","Social_Media","Yes","3","3","3"
85,43,81,22,65,3,5,"Mobile","Apparel","Premium","Organic","Yes","3","3","4"
557,25,60,370,58,17,1,"Mobile","Books","Basic","Paid_Ad","No","2","2","1"
3719,31,84,16,146,11,4,"Mobile","Apparel","Premium","Organic","Yes","3","3","4"
3823,71,74,8,168,6,5,"Desktop","Books","Basic","Paid_Ad","Yes","1","3","2"
3562,22,36,83,57,23,2,"Mobile","Gaming","Premium","Referral","No","2","2","4"
2714,12,42,154,82,11,1,"Mobile","Electronics","Free","Organic","Yes","3","2","4"
3911,22,52,126,65,19,1,"Tablet","Books","Basic","Paid_Ad","Yes","1","2","2"
1020,32,32,69,102,17,0,"Mobile","Apparel","Free","Paid_Ad","No","2","2","1"
2312,76,63,0,116,8,5,"Desktop","Gaming","Premium","Organic","No","1","3","4"
37,9,14,4,17,3,1,"Desktop","Books","Free","Organic","No","1","1","1"
3469,53,87,3,58,4,7,"Tablet","Books","Premium","Organic","Yes","3","3","2"
1378,7,5,4,39,3,0,"Mobile","Gaming","Free","Paid_Ad","Yes","4","1","4"
2959,25,29,168,72,15,3,"Desktop","Gaming","Premium","Referral","No","3","2","4"
2482,29,52,160,103,5,1,"Desktop","Books","Basic","Social_Media","No","1","2","2"
1548,25,34,192,59,19,0,"Mobile","Electronics","Free","Paid_Ad","No","2","2","1"
522,34,38,113,89,10,4,"Mobile","Books","Basic","Referral","Yes","4","2","2"
2987,8,10,5,22,3,1,"Desktop","Electronics","Free","Social_Media","Yes","3","1","2"
2413,39,110,0,110,5,5,"Desktop","HomeGoods","Free","Organic","No","1","3","2"
3872,14,5,3,28,3,3,"Mobile","Apparel","Free","Referral","No","2","1","1"
3949,60,49,1,194,2,5,"Desktop","Electronics","Premium","Organic","Yes","3","3","2"
1498,58,116,13,168,9,3,"Mobile","Gaming","Free","Paid_Ad","No","2","3","1"
3008,12,59,88,77,13,3,"Desktop","Gaming","Basic","Paid_Ad","Yes","1","2","2"
1943,68,118,0,151,7,4,"Mobile","Gaming","Premium","Organic","Yes","3","3","4"
1338,39,80,393,82,17,0,"Mobile","Apparel","Free","Paid_Ad","No","2","4","1"
941,7,19,0,31,4,1,"Mobile","HomeGoods","Free","Organic","Yes","4","1","4"
2671,54,151,8,151,6,6,"Mobile","Gaming","Premium","Organic","No","1","3","4"
1934,80,89,4,178,11,5,"Tablet","Gaming","Basic","Organic","No","1","3","4"
2719,27,60,515,80,32,0,"Tablet","HomeGoods","Premium","Organic","Yes","3","4","4"
3708,14,29,140,97,1,1,"Mobile","HomeGoods","Basic","Organic","No","4","1","1"
767,35,129,5,166,3,8,"Mobile","Gaming","Free","Organic","No","2","3","1"
2281,28,46,157,63,20,3,"Desktop","Electronics","Basic","Paid_Ad","No","1","2","1"
1436,26,51,175,26,12,1,"Desktop","Electronics","Basic","Organic","No","1","2","2"
195,8,16,0,11,3,0,"Mobile","HomeGoods","Premium","Social_Media","Yes","4","1","3"
3408,47,45,163,73,15,2,"Mobile","Apparel","Free","Paid_Ad","No","2","2","1"
1598,44,116,0,165,5,4,"Desktop","Electronics","Premium","Referral","No","3","3","2"
3631,31,41,120,78,10,2,"Mobile","Electronics","Premium","Referral","Yes","3","2","4"
1417,37,73,338,105,27,0,"Desktop","HomeGoods","Basic","Organic","No","1","4","2"
2316,10,23,4,27,3,0,"Desktop","HomeGoods","Premium","Referral","No","4","1","2"
272,42,77,2,149,5,6,"Mobile","Books","Premium","Referral","Yes","4","3","4"
1090,13,41,221,88,18,2,"Tablet","Apparel","Basic","Organic","No","1","2","3"
313,31,51,264,94,8,1,"Desktop","Gaming","Basic","Organic","No","1","2","2"
503,14,53,55,123,17,3,"Mobile","Books","Premium","Paid_Ad","Yes","3","2","4"
3957,33,44,223,51,17,2,"Mobile","Apparel","Basic","Organic","No","2","2","2"
424,27,40,118,88,15,2,"Desktop","Gaming","Basic","Social_Media","Yes","3","2","2"
423,34,65,314,104,17,0,"Mobile","HomeGoods","Premium","Organic","Yes","3","4","4"
1383,13,12,0,33,3,1,"Desktop","Books","Free","Paid_Ad","No","1","1","1"
3607,6,11,3,6,3,1,"Mobile","Apparel","Premium","Referral","Yes","4","1","4"
229,33,66,539,164,28,1,"Mobile","Books","Premium","Paid_Ad","Yes","2","4","1"
171,40,68,781,103,14,0,"Desktop","Gaming","Premium","Organic","Yes","3","4","4"
3570,31,47,814,140,18,0,"Mobile","HomeGoods","Basic","Paid_Ad","Yes","4","4","2"
1209,9,8,2,17,2,1,"Desktop","Gaming","Basic","Organic","No","1","1","2"
2456,5,20,2,16,4,0,"Mobile","Apparel","Basic","Referral","No","4","1","1"
1071,8,9,5,18,3,0,"Desktop","Books","Free","Organic","Yes","1","1","2"
3927,7,16,1,21,2,0,"Mobile","Books","Premium","Social_Media","Yes","4","1","4"
345,27,46,119,54,12,2,"Desktop","Electronics","Basic","Referral","No","1","2","2"
298,67,75,19,229,10,3,"Desktop","Books","Basic","Organic","No","1","3","2"
3910,4,21,1,10,2,1,"Tablet","Electronics","Basic","Paid_Ad","Yes","4","1","3"
1557,58,91,403,107,29,0,"Mobile","HomeGoods","Basic","Organic","No","1","4","2"
2092,25,49,118,83,10,1,"Mobile","Apparel","Premium","Paid_Ad","No","2","2","1"
147,26,122,4,146,10,0,"Desktop","Electronics","Basic","Organic","Yes","3","3","2"
3162,24,51,94,55,13,1,"Mobile","Apparel","Free","Paid_Ad","Yes","2","2","1"
947,27,34,134,100,20,1,"Mobile","Books","Basic","Referral","Yes","4","2","2"
1480,10,15,3,26,5,1,"Mobile","Gaming","Premium","Social_Media","Yes","4","1","4"
1153,34,69,670,106,10,0,"Mobile","Electronics","Premium","Organic","No","3","4","4"
2457,50,65,629,111,23,0,"Mobile","Books","Free","Organic","Yes","2","4","4"
1872,9,19,6,33,2,1,"Desktop","Books","Free","Paid_Ad","Yes","1","1","1"
3345,24,41,94,52,8,3,"Mobile","HomeGoods","Free","Social_Media","Yes","4","2","4"
3702,56,124,3,200,9,3,"Mobile","Gaming","Premium","Referral","No","2","3","4"
654,22,77,593,121,22,0,"Desktop","Electronics","Basic","Organic","Yes","3","4","2"
1059,24,68,55,81,23,3,"Mobile","Books","Free","Referral","No","2","2","1"
2831,27,67,590,101,40,0,"Mobile","Electronics","Premium","Paid_Ad","Yes","3","4","4"
375,34,66,433,68,20,1,"Desktop","Electronics","Basic","Paid_Ad","No","1","4","2"
3841,51,133,4,172,8,3,"Tablet","Gaming","Basic","Referral","No","1","3","3"
1876,8,19,4,13,2,1,"Tablet","Electronics","Basic","Organic","Yes","3","1","2"
220,7,16,5,26,3,1,"Mobile","HomeGoods","Free","Referral","Yes","4","1","4"
3645,34,62,546,97,33,0,"Desktop","Gaming","Basic","Referral","No","1","4","2"
81,61,44,18,216,7,8,"Desktop","HomeGoods","Premium","Organic","No","1","3","2"
2647,8,19,1,28,2,1,"Mobile","Apparel","Basic","Organic","No","1","1","2"
1616,29,40,51,71,11,2,"Tablet","Books","Premium","Referral","Yes","3","2","3"
2499,39,67,715,132,12,0,"Desktop","HomeGoods","Free","Paid_Ad","No","2","4","1"
1514,62,78,19,149,9,3,"Desktop","Gaming","Basic","Referral","Yes","4","3","2"
3569,15,34,599,126,17,0,"Desktop","Gaming","Premium","Organic","No","3","4","4"
3498,33,55,473,105,27,0,"Mobile","Books","Free","Organic","No","2","4","1"
3216,24,44,144,82,11,4,"Desktop","Gaming","Premium","Referral","No","1","2","4"
2094,70,86,18,151,8,3,"Desktop","HomeGoods","Free","Referral","No","1","3","1"
1125,38,82,18,87,10,7,"Desktop","Electronics","Premium","Referral","Yes","3","3","2"
3243,7,13,2,17,2,1,"Desktop","Apparel","Free","Paid_Ad","No","2","1","1"
1372,56,81,0,97,1,7,"Desktop","Apparel","Basic","Paid_Ad","Yes","1","3","2"
417,7,11,2,33,1,1,"Mobile","HomeGoods","Premium","Referral","Yes","4","1","4"
325,55,61,0,156,10,3,"Mobile","HomeGoods","Basic","Referral","No","4","3","1"
931,6,16,4,35,1,0,"Tablet","HomeGoods","Basic","Social_Media","No","4","1","3"
2040,54,56,481,73,13,0,"Mobile","Apparel","Basic","Organic","Yes","4","4","4"
2163,31,53,530,132,30,0,"Tablet","Electronics","Basic","Organic","No","1","4","2"
1415,35,52,16,188,8,4,"Mobile","Apparel","Free","Organic","No","2","3","1"
995,34,83,438,88,37,0,"Desktop","HomeGoods","Basic","Organic","Yes","3","4","2"
