"UserID","DeviceType","PreferredContentCategory","SubscriptionPlan","UserOrigin","FeedbackGiven"
3916,"Tablet","HomeGoods","Premium","Social_Media","No"
984,"Desktop","Gaming","Free","Referral","No"
3656,"Mobile","HomeGoods","Free","Paid_Ad","Yes"
1746,"Tablet","HomeGoods","Free","Organic","No"
1500,"Desktop","Electronics","Free","Organic","Yes"
25,"Mobile","Gaming","Free","Social_Media","Yes"
3517,"Mobile","HomeGoods","Basic","Organic","Yes"
3671,"Mobile","HomeGoods","Free","Paid_Ad","No"
3632,"Tablet","Apparel","Premium","Referral","No"
3167,"Desktop","Electronics","Premium","Paid_Ad","Yes"
2688,"Desktop","Apparel","Premium","Referral","No"
2491,"Tablet","Gaming","Premium","Organic","Yes"
1600,"Desktop","Electronics","Basic","Organic","Yes"
2449,"Desktop","Apparel","Basic","Organic","Yes"
1590,"Desktop","Books","Free","Organic","Yes"
1087,"Desktop","HomeGoods","Free","Referral","No"
1583,"Mobile","HomeGoods","Basic","Social_Media","Yes"
3795,"Desktop","Electronics","Premium","Referral","Yes"
1730,"Mobile","Books","Premium","Paid_Ad","No"
1494,"Mobile","HomeGoods","Basic","Paid_Ad","Yes"
1844,"Tablet","Gaming","Basic","Social_Media","Yes"
686,"Desktop","Gaming","Basic","Organic","Yes"
2142,"Mobile","HomeGoods","Basic","Referral","No"
815,"Mobile","Electronics","Basic","Paid_Ad","No"
2113,"Desktop","Apparel","Premium","Social_Media","Yes"
1193,"Desktop","Electronics","Free","Organic","Yes"
2238,"Desktop","HomeGoods","Basic","Organic","No"
2293,"Mobile","HomeGoods","Basic","Paid_Ad","No"
1823,"Tablet","Books","Premium","Referral","Yes"
1487,"Tablet","Books","Free","Paid_Ad","No"
1899,"Desktop","Gaming","Free","Paid_Ad","No"
1446,"Mobile","HomeGoods","Basic","Referral","Yes"
3405,"Desktop","Gaming","Premium","Paid_Ad","No"
442,"Tablet","Electronics","Premium","Referral","No"
278,"Tablet","Apparel","Premium","Social_Media","Yes"
1212,"Desktop","Books","Basic","Social_Media","No"
2850,"Mobile","HomeGoods","Basic","Organic","No"
389,"Tablet","Books","Free","Referral","No"
1415,"Mobile","Apparel","Free","Organic","No"
2355,"Tablet","HomeGoods","Free","Paid_Ad","Yes"
92,"Desktop","Books","Basic","Organic","No"
432,"Mobile","Books","Free","Organic","No"
502,"Mobile","HomeGoods","Basic","Organic","No"
637,"Desktop","Apparel","Premium","Organic","Yes"
3038,"Tablet","Electronics","Free","Social_Media","Yes"
3166,"Mobile","Electronics","Basic","Organic","Yes"
356,"Mobile","Gaming","Basic","Referral","No"
957,"Mobile","Apparel","Premium","Paid_Ad","Yes"
1807,"Desktop","Books","Basic","Referral","Yes"
96,"Mobile","Electronics","Basic","Organic","No"
1720,"Desktop","Books","Free","Social_Media","No"
3300,"Mobile","Gaming","Free","Organic","Yes"
2014,"Desktop","Electronics","Free","Organic","No"
3647,"Desktop","Electronics","Free","Organic","Yes"
3169,"Desktop","HomeGoods","Basic","Paid_Ad","Yes"
927,"Desktop","Books","Free","Paid_Ad","Yes"
736,"Desktop","Books","Free","Paid_Ad","No"
3261,"Desktop","Books","Premium","Organic","Yes"
3383,"Mobile","Apparel","Basic","Organic","Yes"
3797,"Mobile","Books","Basic","Referral","No"
1710,"Desktop","Books","Basic","Referral","Yes"
1913,"Desktop","Apparel","Basic","Referral","Yes"
756,"Desktop","Electronics","Premium","Social_Media","Yes"
3529,"Desktop","Electronics","Basic","Paid_Ad","Yes"
1168,"Mobile","Apparel","Free","Social_Media","Yes"
305,"Desktop","HomeGoods","Basic","Organic","No"
564,"Desktop","Books","Premium","Social_Media","No"
2844,"Mobile","Gaming","Basic","Organic","Yes"
667,"Mobile","HomeGoods","Free","Organic","No"
928,"Mobile","HomeGoods","Premium","Organic","Yes"
1719,"Tablet","Apparel","Free","Paid_Ad","No"
2051,"Desktop","HomeGoods","Free","Paid_Ad","No"
2044,"Tablet","Gaming","Free","Organic","No"
475,"Mobile","HomeGoods","Free","Paid_Ad","Yes"
1111,"Mobile","Books","Premium","Social_Media","Yes"
894,"Mobile","Electronics","Premium","Social_Media","Yes"
342,"Mobile","HomeGoods","Free","Organic","No"
2529,"Mobile","Books","Basic","Paid_Ad","No"
430,"Mobile","HomeGoods","Free","Social_Media","Yes"
3194,"Mobile","Books","Free","Referral","Yes"
101,"Desktop","Books","Free","Organic","No"
1936,"Desktop","Electronics","Premium","Organic","Yes"
2528,"Mobile","Gaming","Premium","Paid_Ad","No"
2739,"Tablet","Books","Premium","Paid_Ad","Yes"
1006,"Mobile","Apparel","Free","Paid_Ad","No"
1156,"Mobile","Books","Basic","Organic","No"
3441,"Desktop","Apparel","Basic","Paid_Ad","Yes"
2069,"Tablet","Books","Free","Organic","No"
547,"Tablet","Electronics","Premium","Organic","Yes"
2600,"Tablet","HomeGoods","Premium","Referral","Yes"
2193,"Mobile","Books","Free","Organic","No"
2772,"Mobile","Electronics","Basic","Organic","Yes"
28,"Desktop","Electronics","Basic","Referral","Yes"
1748,"Desktop","Gaming","Free","Paid_Ad","Yes"
1846,"Tablet","HomeGoods","Basic","Referral","No"
3952,"Mobile","HomeGoods","Premium","Paid_Ad","No"
2108,"Desktop","Apparel","Free","Paid_Ad","No"
2305,"Mobile","Gaming","Free","Paid_Ad","No"
1312,"Desktop","HomeGoods","Basic","Referral","Yes"
2227,"Desktop","Gaming","Premium","Referral","No"
798,"Mobile","Gaming","Free","Social_Media","No"
2753,"Desktop","Electronics","Free","Paid_Ad","No"
1264,"Desktop","Gaming","Basic","Paid_Ad","No"
628,"Tablet","Electronics","Premium","Paid_Ad","Yes"
2866,"Mobile","Apparel","Basic","Organic","Yes"
3433,"Tablet","Books","Basic","Social_Media","Yes"
1535,"Mobile","HomeGoods","Free","Paid_Ad","No"
3872,"Mobile","Apparel","Free","Referral","No"
3597,"Desktop","Apparel","Premium","Organic","Yes"
2366,"Desktop","Gaming","Premium","Organic","No"
3331,"Mobile","Books","Free","Organic","Yes"
3768,"Mobile","Apparel","Premium","Paid_Ad","No"
3176,"Desktop","Electronics","Free","Organic","No"
3686,"Mobile","Apparel","Premium","Organic","Yes"
1934,"Tablet","Gaming","Basic","Organic","No"
3744,"Mobile","HomeGoods","Basic","Paid_Ad","No"
2771,"Desktop","Books","Premium","Organic","No"
3954,"Desktop","HomeGoods","Free","Referral","Yes"
3259,"Desktop","Books","Free","Organic","No"
2803,"Tablet","HomeGoods","Basic","Paid_Ad","Yes"
1225,"Desktop","Electronics","Basic","Referral","No"
2197,"Mobile","Electronics","Premium","Organic","No"
3963,"Mobile","Books","Free","Paid_Ad","No"
2082,"Mobile","HomeGoods","Basic","Organic","Yes"
1288,"Desktop","Books","Free","Referral","No"
1208,"Desktop","Books","Free","Social_Media","No"
1822,"Mobile","Books","Free","Referral","Yes"
2720,"Desktop","Apparel","Premium","Organic","Yes"
2943,"Desktop","Apparel","Basic","Social_Media","No"
852,"Mobile","Apparel","Basic","Referral","Yes"
3215,"Mobile","Books","Free","Social_Media","No"
2833,"Desktop","Gaming","Free","Paid_Ad","Yes"
836,"Desktop","Electronics","Basic","Referral","Yes"
1261,"Mobile","HomeGoods","Free","Paid_Ad","No"
3408,"Mobile","Apparel","Free","Paid_Ad","No"
2573,"Desktop","Electronics","Basic","Referral","Yes"
1470,"Mobile","Electronics","Free","Paid_Ad","No"
1428,"Mobile","Books","Premium","Referral","No"
2116,"Tablet","Gaming","Free","Organic","No"
2062,"Desktop","HomeGoods","Premium","Paid_Ad","No"
3591,"Mobile","HomeGoods","Free","Social_Media","No"
283,"Mobile","HomeGoods","Free","Social_Media","No"
481,"Desktop","Electronics","Basic","Organic","Yes"
924,"Tablet","Books","Basic","Social_Media","Yes"
3613,"Desktop","Gaming","Premium","Paid_Ad","Yes"
489,"Desktop","Electronics","Free","Paid_Ad","No"
2447,"Mobile","HomeGoods","Premium","Paid_Ad","Yes"
3558,"Mobile","Gaming","Premium","Organic","Yes"
307,"Mobile","Apparel","Basic","Paid_Ad","No"
2155,"Tablet","Books","Basic","Paid_Ad","Yes"
1956,"Mobile","Books","Basic","Social_Media","Yes"
3156,"Desktop","Books","Basic","Paid_Ad","No"
2718,"Mobile","Gaming","Basic","Paid_Ad","No"
1399,"Desktop","Electronics","Basic","Organic","Yes"
1176,"Desktop","Books","Premium","Paid_Ad","Yes"
936,"Desktop","Electronics","Basic","Organic","Yes"
1635,"Tablet","Books","Free","Paid_Ad","No"
1967,"Mobile","Books","Basic","Organic","No"
460,"Desktop","Electronics","Basic","Organic","No"
384,"Mobile","Electronics","Premium","Referral","No"
1147,"Desktop","HomeGoods","Basic","Organic","Yes"
3512,"Mobile","Books","Free","Organic","No"
3076,"Desktop","Gaming","Basic","Paid_Ad","No"
1965,"Desktop","Gaming","Basic","Paid_Ad","No"
2885,"Desktop","Books","Premium","Organic","No"
3973,"Tablet","Gaming","Basic","Organic","Yes"
2523,"Tablet","Apparel","Basic","Paid_Ad","Yes"
985,"Mobile","Electronics","Free","Organic","No"
1585,"Desktop","Books","Basic","Organic","No"
18,"Tablet","Books","Premium","Organic","No"
3243,"Desktop","Apparel","Free","Paid_Ad","No"
2382,"Mobile","Books","Basic","Organic","Yes"
73,"Desktop","Electronics","Basic","Referral","Yes"
2842,"Mobile","HomeGoods","Basic","Organic","No"
1758,"Desktop","Gaming","Premium","Paid_Ad","Yes"
3806,"Mobile","Electronics","Premium","Organic","Yes"
344,"Mobile","Electronics","Free","Paid_Ad","No"
2918,"Tablet","Gaming","Premium","Social_Media","No"
2073,"Mobile","Apparel","Basic","Referral","No"
3150,"Desktop","Books","Free","Organic","Yes"
2651,"Mobile","HomeGoods","Premium","Organic","No"
1788,"Desktop","Books","Basic","Organic","Yes"
3460,"Mobile","Books","Free","Social_Media","No"
980,"Mobile","HomeGoods","Free","Referral","No"
1717,"Mobile","Books","Premium","Paid_Ad","No"
3012,"Mobile","Electronics","Basic","Paid_Ad","Yes"
3108,"Desktop","Electronics","Basic","Paid_Ad","Yes"
367,"Mobile","Apparel","Basic","Social_Media","No"
2892,"Desktop","Books","Basic","Referral","Yes"
1900,"Mobile","HomeGoods","Basic","Organic","No"
1974,"Mobile","Gaming","Basic","Organic","No"
1830,"Desktop","Electronics","Premium","Organic","No"
3966,"Mobile","Apparel","Premium","Referral","No"
1391,"Tablet","Electronics","Premium","Social_Media","No"
1329,"Desktop","Gaming","Premium","Paid_Ad","No"
2812,"Mobile","Books","Free","Referral","No"
1576,"Mobile","Gaming","Premium","Referral","Yes"
3277,"Mobile","Apparel","Free","Social_Media","No"
594,"Mobile","Apparel","Basic","Referral","No"
3026,"Mobile","HomeGoods","Free","Paid_Ad","No"
2897,"Desktop","Gaming","Free","Organic","Yes"
529,"Mobile","Electronics","Basic","Referral","No"
3967,"Mobile","Books","Basic","Organic","No"
1991,"Desktop","Books","Basic","Organic","No"
57,"Mobile","Books","Basic","Organic","No"
893,"Desktop","Apparel","Premium","Referral","No"
1752,"Mobile","Apparel","Premium","Organic","No"
472,"Desktop","Books","Basic","Paid_Ad","No"
2878,"Desktop","Gaming","Premium","Organic","Yes"
424,"Desktop","Gaming","Basic","Social_Media","Yes"
2211,"Desktop","HomeGoods","Premium","Paid_Ad","No"
1044,"Tablet","Gaming","Basic","Organic","No"
177,"Mobile","Electronics","Premium","Social_Media","No"
728,"Mobile","Apparel","Free","Paid_Ad","No"
2818,"Mobile","Gaming","Basic","Organic","No"
3015,"Desktop","Electronics","Premium","Referral","Yes"
1798,"Tablet","HomeGoods","Basic","Referral","Yes"
1625,"Tablet","Gaming","Free","Organic","No"
3527,"Mobile","Apparel","Premium","Referral","Yes"
1837,"Mobile","Apparel","Free","Organic","No"
194,"Mobile","Books","Free","Referral","Yes"
1925,"Mobile","HomeGoods","Basic","Organic","Yes"
3084,"Mobile","Apparel","Free","Organic","Yes"
3177,"Desktop","Apparel","Free","Organic","No"
3320,"Desktop","Books","Free","Organic","Yes"
2836,"Tablet","Gaming","Basic","Paid_Ad","Yes"
3486,"Desktop","Gaming","Basic","Paid_Ad","Yes"
103,"Mobile","Books","Free","Paid_Ad","No"
1596,"Tablet","Books","Free","Referral","No"
2972,"Mobile","HomeGoods","Premium","Organic","Yes"
469,"Tablet","Books","Basic","Organic","No"
2950,"Mobile","Gaming","Free","Referral","Yes"
618,"Desktop","Electronics","Basic","Referral","No"
3499,"Tablet","Books","Free","Organic","Yes"
2156,"Desktop","Books","Basic","Organic","Yes"
950,"Mobile","HomeGoods","Free","Referral","Yes"
3853,"Mobile","Apparel","Basic","Paid_Ad","Yes"
1570,"Tablet","Books","Basic","Organic","Yes"
983,"Mobile","HomeGoods","Premium","Social_Media","No"
851,"Desktop","Apparel","Free","Organic","Yes"
444,"Tablet","Gaming","Premium","Organic","No"
972,"Mobile","HomeGoods","Premium","Paid_Ad","Yes"
3074,"Tablet","HomeGoods","Basic","Social_Media","No"
2301,"Tablet","HomeGoods","Premium","Organic","No"
2223,"Mobile","Books","Basic","Organic","Yes"
3572,"Desktop","Books","Premium","Organic","No"
41,"Desktop","HomeGoods","Premium","Referral","No"
846,"Mobile","HomeGoods","Free","Referral","Yes"
528,"Mobile","Apparel","Free","Social_Media","No"
3578,"Mobile","Books","Basic","Organic","No"
3929,"Tablet","Books","Free","Organic","No"
2017,"Mobile","Books","Premium","Social_Media","No"
3874,"Tablet","Electronics","Basic","Paid_Ad","Yes"
1107,"Mobile","Books","Basic","Referral","Yes"
259,"Tablet","Electronics","Basic","Social_Media","Yes"
1348,"Desktop","Gaming","Premium","Paid_Ad","No"
118,"Mobile","Electronics","Basic","Paid_Ad","Yes"
3802,"Tablet","Gaming","Premium","Paid_Ad","No"
1407,"Desktop","HomeGoods","Basic","Paid_Ad","Yes"
1855,"Mobile","HomeGoods","Basic","Referral","Yes"
3750,"Desktop","Apparel","Basic","Organic","No"
2240,"Mobile","HomeGoods","Free","Paid_Ad","Yes"
3077,"Mobile","Gaming","Free","Paid_Ad","No"
2723,"Desktop","Electronics","Basic","Organic","No"
1646,"Desktop","HomeGoods","Free","Organic","No"
3773,"Desktop","Gaming","Premium","Paid_Ad","Yes"
1433,"Desktop","Books","Basic","Referral","Yes"
3739,"Mobile","Gaming","Free","Paid_Ad","No"
3138,"Mobile","HomeGoods","Free","Organic","No"
238,"Mobile","Gaming","Premium","Social_Media","No"
154,"Tablet","Apparel","Basic","Referral","No"
1153,"Mobile","Electronics","Premium","Organic","No"
2162,"Mobile","Electronics","Premium","Paid_Ad","Yes"
345,"Desktop","Electronics","Basic","Referral","No"
3327,"Desktop","Electronics","Basic","Referral","No"
3938,"Mobile","Books","Basic","Social_Media","No"
170,"Mobile","Electronics","Basic","Organic","Yes"
1627,"Desktop","HomeGoods","Premium","Paid_Ad","No"
1827,"Desktop","Electronics","Premium","Organic","Yes"
932,"Desktop","Apparel","Free","Organic","Yes"
2522,"Mobile","Electronics","Basic","Paid_Ad","Yes"
1084,"Desktop","HomeGoods","Basic","Organic","Yes"
1238,"Desktop","Gaming","Premium","Social_Media","No"
2370,"Mobile","Books","Basic","Organic","Yes"
291,"Tablet","Gaming","Premium","Referral","No"
1227,"Mobile","Apparel","Free","Organic","No"
1134,"Mobile","Books","Free","Social_Media","No"
3845,"Tablet","Books","Free","Organic","No"
3135,"Mobile","Apparel","Free","Referral","Yes"
1059,"Mobile","Books","Free","Referral","No"
3330,"Desktop","Gaming","Premium","Referral","No"
2149,"Desktop","Apparel","Basic","Social_Media","No"
3774,"Mobile","HomeGoods","Free","Social_Media","No"
2461,"Mobile","Electronics","Premium","Social_Media","Yes"
2338,"Mobile","HomeGoods","Basic","Organic","No"
3114,"Mobile","Books","Premium","Social_Media","No"
918,"Desktop","Apparel","Free","Organic","Yes"
1443,"Mobile","Electronics","Basic","Paid_Ad","Yes"
573,"Mobile","HomeGoods","Free","Social_Media","Yes"
300,"Desktop","Electronics","Premium","Paid_Ad","Yes"
76,"Desktop","Apparel","Free","Paid_Ad","No"
2246,"Mobile","Electronics","Basic","Referral","Yes"
281,"Mobile","HomeGoods","Free","Referral","No"
3708,"Mobile","HomeGoods","Basic","Organic","No"
3242,"Desktop","Electronics","Free","Social_Media","Yes"
2469,"Desktop","Books","Premium","Organic","Yes"
3580,"Desktop","Gaming","Free","Paid_Ad","No"
220,"Mobile","HomeGoods","Free","Referral","Yes"
536,"Tablet","HomeGoods","Free","Referral","No"
3496,"Mobile","HomeGoods","Free","Paid_Ad","No"
210,"Tablet","Apparel","Basic","Organic","No"
640,"Tablet","HomeGoods","Basic","Referral","Yes"
1034,"Mobile","HomeGoods","Basic","Organic","Yes"
3996,"Mobile","Books","Basic","Organic","No"
2481,"Mobile","Apparel","Basic","Referral","Yes"
1110,"Mobile","Electronics","Free","Referral","Yes"
1754,"Mobile","Apparel","Free","Paid_Ad","No"
3545,"Desktop","HomeGoods","Free","Organic","No"
2644,"Mobile","Apparel","Free","Paid_Ad","No"
2840,"Desktop","HomeGoods","Free","Referral","Yes"
1450,"Desktop","Books","Basic","Organic","Yes"
2859,"Desktop","HomeGoods","Free","Referral","Yes"
309,"Mobile","Books","Basic","Organic","Yes"
1467,"Desktop","Apparel","Basic","Paid_Ad","No"
3018,"Mobile","HomeGoods","Premium","Referral","No"
2139,"Desktop","HomeGoods","Basic","Referral","No"
2626,"Tablet","Apparel","Premium","Organic","Yes"
2212,"Mobile","HomeGoods","Basic","Organic","No"
1937,"Tablet","Apparel","Free","Referral","Yes"
3884,"Mobile","HomeGoods","Premium","Referral","No"
369,"Desktop","Electronics","Premium","Paid_Ad","Yes"
268,"Desktop","Gaming","Premium","Paid_Ad","Yes"
1478,"Mobile","Apparel","Premium","Paid_Ad","No"
2700,"Desktop","Books","Free","Organic","No"
1048,"Mobile","HomeGoods","Premium","Organic","No"
1744,"Mobile","HomeGoods","Free","Paid_Ad","Yes"
1444,"Desktop","Apparel","Basic","Organic","Yes"
2956,"Mobile","Books","Basic","Paid_Ad","No"
2855,"Desktop","Electronics","Basic","Organic","No"
3525,"Mobile","Books","Premium","Organic","No"
3502,"Mobile","Gaming","Premium","Social_Media","No"
2752,"Desktop","Books","Free","Organic","Yes"
3347,"Desktop","Apparel","Free","Organic","No"
1784,"Mobile","HomeGoods","Free","Organic","No"
1128,"Desktop","Gaming","Basic","Paid_Ad","No"
136,"Desktop","HomeGoods","Premium","Referral","Yes"
3908,"Desktop","Apparel","Free","Organic","No"
3767,"Mobile","HomeGoods","Free","Organic","Yes"
1299,"Mobile","Books","Basic","Social_Media","No"
3434,"Desktop","Apparel","Premium","Referral","Yes"
1396,"Desktop","Apparel","Basic","Referral","Yes"
2591,"Tablet","Electronics","Basic","Paid_Ad","Yes"
762,"Desktop","Apparel","Basic","Organic","No"
1721,"Mobile","HomeGoods","Basic","Organic","No"
209,"Mobile","HomeGoods","Premium","Paid_Ad","No"
727,"Desktop","Books","Basic","Referral","Yes"
1580,"Desktop","Apparel","Free","Paid_Ad","No"
2422,"Desktop","Electronics","Premium","Referral","Yes"
89,"Mobile","HomeGoods","Free","Social_Media","No"
1385,"Desktop","Electronics","Free","Organic","No"
1722,"Desktop","Apparel","Free","Paid_Ad","No"
880,"Desktop","Books","Basic","Referral","Yes"
845,"Mobile","HomeGoods","Basic","Referral","Yes"
1854,"Mobile","Books","Premium","Organic","No"
3569,"Desktop","Gaming","Premium","Organic","No"
684,"Tablet","Gaming","Free","Organic","Yes"
2675,"Mobile","HomeGoods","Basic","Organic","No"
3081,"Desktop","HomeGoods","Premium","Organic","No"
874,"Mobile","Books","Free","Organic","Yes"
702,"Mobile","Apparel","Free","Referral","Yes"
3351,"Desktop","Apparel","Premium","Paid_Ad","Yes"
1891,"Mobile","HomeGoods","Basic","Referral","Yes"
1861,"Desktop","Electronics","Premium","Social_Media","Yes"
2059,"Desktop","Books","Free","Organic","Yes"
1438,"Tablet","Books","Basic","Organic","Yes"
44,"Desktop","Apparel","Basic","Paid_Ad","No"
2631,"Desktop","HomeGoods","Basic","Organic","Yes"
3518,"Desktop","HomeGoods","Free","Social_Media","No"
556,"Tablet","Electronics","Free","Social_Media","Yes"
1086,"Desktop","HomeGoods","Free","Organic","Yes"
987,"Mobile","Electronics","Basic","Referral","Yes"
3914,"Desktop","Books","Basic","Social_Media","No"
151,"Desktop","Apparel","Basic","Organic","No"
1840,"Tablet","HomeGoods","Basic","Social_Media","No"
995,"Desktop","HomeGoods","Basic","Organic","Yes"
2421,"Desktop","Books","Basic","Referral","Yes"
1049,"Desktop","Electronics","Premium","Paid_Ad","No"
1182,"Mobile","Electronics","Premium","Organic","Yes"
2145,"Mobile","Gaming","Premium","Organic","Yes"
937,"Tablet","Gaming","Free","Organic","Yes"
3017,"Mobile","Electronics","Basic","Social_Media","No"
